"","AMD.returns","CDNS.returns","CPRT.returns","ETSY.returns","IDXX.returns","MSCI.returns","NVDA.returns","PAYC.returns","SNPS.returns","WST.returns"
"13",0.161111111111111,-0.00577736314194521,-0.0042232277526395,0.0159883720930234,-0.0127953936474486,0.00213920469000639,0.0116446642335897,0.019467878001298,-0.00610649746229841,-0.0242222373336956
"14",-0.0334928229665071,0.0311674590596935,0.0321114813692822,0.061516452074392,0.0118938544710627,0.0215006017401358,0.0233816606775652,0.0280076066199872,0.0248218733060179,0.0200700984771855
"15",0.0495049504950495,-0.0332991290983607,-0.0176108012914588,-0.022911051212938,-0.00738393599481713,-0.0101509419224078,-0.00105479005128239,-0.0328173075175637,-0.0139089205297621,-0.0120813429123515
"16",-0.0235849056603775,0.0227873861797889,0.020914251568569,0.0179310344827586,-0.00121454374307517,-0.00346845258501061,0.00985236371980225,-0.0236875800256081,0.0160505840479226,0.000524158013772258
"17",0.0289855072463769,-0.02383414631265,-0.0304360550190225,-0.0108401084010841,-0.0091199117020837,0.00196725233363648,-0.011846732364812,-0.0563934098360657,-0.00646244630115944,-0.00803208086464069
"18",-0.0234741784037558,0.00796178343949028,0.00301841231512201,0.026027397260274,-0.00797674465480147,0.00513517429838473,-0.0109309112390653,0.0152883246946378,0.00240913044611557,-0.0311565468079098
"19",0.0576923076923077,0.0300157451290155,0.00842612097502271,0.0360480640854473,0.0845832869826282,0.0344101212006485,0.0442067202556147,0.0318275507127839,0.0310021862292194,0.0396074255478751
"20",-0.0272727272727273,-0.00102239269030646,0.000895255147717045,-0.0270618556701031,0.0179641148840051,-0.0159792235154008,0.000341233733359925,0.039469320066335,-0.00745920711145887,-0.00227185118092654
"21",-0.0700934579439253,-0.0158649428932988,-0.0128205128205128,-0.0569536423841059,0.000560224073943294,-0.0140237583107857,-0.0423206379900695,-0.0140395660497766,-0.00775016403240192,-0.00367854778753696
"22",0.0402010050251256,0,0.00694654183026278,0.0280898876404494,0.000279913206049365,-0.0070373405284847,0.0049893098729592,-0.020388349514563,0.0066271952662722,-0.000351420752444986
"23",0.00966183574879231,0.0608424336973479,0.023095380923815,0.0218579234972678,-0.00755668916256202,0.00859494672366989,0.000354423260391812,0.0231251734390485,0.00775927598775628,-0.0144214218535861
"24",-0.0526315789473684,-0.0196078431372548,-0.0272647317502198,-0.0601604278074866,0.00169208972622914,-0.0239197562331359,-0.0630980951562279,-0.144010304940598,-0.0279981561363006,-0.0246252698919888
"25",-0.0252525252525253,-0.0199999999999999,0.010548523206751,-0.0440967283072546,-0.0205517874359266,-0.0326238147114379,-0.0457810807778168,-0.085628064881177,-0.00816130580892938,0.0208561522383781
"26",-0.0155440414507773,0.0112244897959184,0.0172979421413659,-0.0535714285714285,-0.0156654781355137,0.0303991567970725,0.0107055116176558,-0.0717821782178217,-0.00871251210067758,-0.0046594967243142
"27",-0.0315789473684209,0.0312815842583249,0.00498387569627678,0.0566037735849056,0.0170828739110198,0.0144434499458233,-0.00235391103893967,0.0479999999999998,0.010009765869379,0.00216076993436487
"28",0.0108695652173914,-0.014187915157147,0.0005834305717618,0.00148809523809534,-0.0343096018197185,-0.0115115655588151,-0.00511163726221509,0.0330789228159458,-0.000725139007134001,-0.0183258141144006
"29",-0.0161290322580645,0.00645166253101737,0.0172011661807581,0.0252600297176819,0.00862198641097001,0.0306465149760766,0.0169956769686419,-0.00123156809394231,0.0140299467827769,0.00988311580601642
"30",0,0.0162721885467363,0.0183433648609916,0.0855072463768116,0.0229919829916576,0.0196255532645617,0.0489700905495027,0.070283641594739,0.0248091853439498,0.0204781855299403
"31",0.0382513661202184,0.0164968453907401,0.0112580917534477,0.0734312416555405,0.0303989753407881,0.0248683781462935,0.0248239952842817,0.046850958262252,0.0151304007246367,0.00994496943446244
"32",0.00526315789473686,-0.00811455808522399,-0.00500974116337327,-0.0298507462686566,-0.0124440721103498,0.00827840417727876,0.0860450072964551,0.0201760454878943,0.00894287986831288,-0.0119568789344273
"33",0,0.00818094282093651,0.00671328671328686,0.0166666666666666,0.0100523719404944,0.0128822197228482,0.0133155231228883,0.00503423247156531,0.0109090909090908,0.0537461429817352
"34",0.0523560209424083,0.0143197606529948,0.00611280911364265,0.00252206809583866,0.00112141862189064,0.0178901302943095,0.035479524905023,0.0472271539453613,0.00539570593525185,0.00405341737660758
"35",-0.0199004975124377,-0.00705882352941167,-0.00662800331400171,-0.0704402515723271,0.0039204565645603,-0.00109901638330001,0.0025381647396403,0.00136655278442088,-0.0138641097078689,0.00319594360803466
"36",0.0253807106598984,0.00947862559241708,0.0222407561857105,0.0690121786197566,0.0050209346591743,-0.0178695584276352,0.0069619899562654,0.0307062446505031,0.00272115658599348,0.0352113595276768
"37",0.00495049504950495,0.0145540851903327,0.0358988305683983,0,0.0152651405846558,0.0155353714340667,0.00220000363019901,0.00165511425538289,0.00746264116999895,0.0123094098486167
"38",0.0197044334975369,0.000925404862313517,0.0110265161459699,-0.0316455696202531,0.00437396094182829,-0.00137767877543549,-0.00658526582095731,0.0522141440846,0.0145903931445655,0.00656000929668443
"39",0.0338164251207731,-0.00369856697635551,-0.0197351337314983,0.0379084967320262,-0.00435491272366983,-0.0267739721836445,-0.00649444769201302,0.00125624999999996,-0.00995577411602266,-0.014146983663787
"40",0.0186915887850467,0.0194895600691212,0.0434437086092716,0.0528967254408059,0.0317113022574464,0.0140388247248404,0.0443241156709284,0.0395232132849188,0.0252514189944133,0.0254753448511511
"41",0.0642201834862384,0.00910336864375827,0.00304645849200291,0.0669856459330145,0.00145724689491611,-0.00922963811122512,0.00580110087572328,0.00362097174474862,0.000217916298650644,0.00345934096149314
"42",0.0603448275862069,-0.00045105999097883,0.00961781827385488,-0.00336322869955152,-0.00119058082765344,-0.010726669488912,-0.00880386287062052,-0.0189415826182552,-0.000435824807928253,0.00517075924868604
"43",-0.0365853658536585,0.00631764440433202,-0.00626723489596392,-0.00787401574803148,0.012317880794702,-0.00841780210937215,-0.00306243854559973,0.00245167016697323,0.00763030319664937,0.00545593169408765
"44",0.0421940928270041,-0.00134524669709624,0.00681130171543876,0.0136054421768708,0.0175323433206855,0.00661871509286271,-0.00645164121632513,0.0107001531855748,-0.00194720895830369,0.00558151783855343
"45",-0.0688259109311742,-0.0148180960933992,-0.00501127536958146,-0.029082774049217,-0.00758643465037034,-0.0180102510527462,-0.0182437116357501,-0.035692739392234,-0.0108389332139837,-0.0141844876984689
"46",-0.0173913043478261,0.00319047387463667,0.010828506673382,0.00691244239631339,0.00945846074112455,0.0110625204916825,-0.000629875104764976,0.0134881434594776,0.00328726707676363,0.00344088082162775
"47",0,0.0104497955474783,-0.00124564025909313,0.0366132723112129,-0.00641766107469333,-0.00734251282974241,-0.00157593749758822,-0.0225936545158263,-0.00567931423502199,-0.0042084455515573
"48",0.115044247787611,0.0134892535971223,0.00773260164629574,0.0231788079470199,0.0095594621077657,0.00971737397415784,0.0170453667068273,0.0148828055731476,0.0149385105448154,0.0192518170692231
"49",0.0793650793650795,0.00310558992433063,0.00247524752475248,-0.0237324703344119,0.000383851557675063,0.00129266485653812,0.00248287505302747,0.0215289554299205,0.000216406921722756,-0.00399245381451152
"50",-0.0845588235294118,0.00221136655411902,-0.000493827160493954,0.0132596685082873,-0.0145817216679458,-0.00573811786786793,-0.00495307223406183,-0.033903571539183,0.00432808925185202,-0.0029296070667939
"51",0.0562248995983934,0.0158870255957635,0.011610671936759,-0.00109051254089421,-0.0347871231206242,0.00663698435686633,0.0298689033825157,0.0237117301205099,0.00818791208791203,0.000463953001061945
"52",0.064638783269962,0.00651607298001755,-0.00512820512820511,0.0120087336244541,0.00349653034566266,0.00659333348149116,-0.00845896588362194,0.03366275374729,0.0076939729067329,0.00077273173641168
"53",0.0464285714285715,0,0.0225822287677957,-0.00431499460625662,0.0111229424635644,0.0148085264887448,0.0301640616353436,0.0128473554572046,0.0133615476834974,0.0112743697173487
"54",-0.044368600682594,-0.0103582218385845,-0.00672107537205935,-0.0184182015167931,0.0094102985849025,0.00154341480161513,0.00295821345442704,0.00442469000444312,-0.00376728764686662,-0.00122174050916257
"55",-0.00357142857142845,0,-0.00628322861285657,0.00993377483443703,0.00577723183943113,0.00350199390396955,-0.00176998180190069,-0.00323054341352547,0.0071428784513814,0.0148316709816836
"56",-0.039426523297491,-0.0021805931094635,-0.0107003891050583,-0.030601092896175,-0.0148824938611618,-0.000418455787725924,0.0171346155840217,-0.0103122866915817,-0.00771796011092951,-0.015066790325584
"57",0.0410447761194028,0.00524479918027954,-0.000245821042281213,-0.00225479143179252,0.00172272729555689,-0.0120117052708396,0.00145259001755083,0.00327481393271789,0.00630647466890899,-0.000306268457418435
"58",-0.00358422939068104,-0.00130439130434779,-0.00614703712810427,-0.0169491525423729,0.0035719673804453,0.00890615525098015,0.0101507773235072,0.0112759937306828,-0.00396906212594661,0.016679554436233
"59",0.0287769784172662,0.0269917730514484,0.0217714002968825,0.00574712643678166,0.0299234902461971,0.0182154282500497,0.0160779688154735,0.0275820993202993,0.0123741610738255,0.0365746208956472
"60",0,-0.00932594319626967,0.00750605326876519,0.0182857142857142,-0.00486365051313142,0.00660459306299543,0.0104549724172649,0.00628218161050809,-0.00290033146882129,-0.00595359552425501
"61",-0.00349650349650343,0.0089858361580728,-0.0201874549387165,-0.0235690235690237,0.00733118971061075,0.0127136711840146,-0.0036355369110741,0.010215549931013,0.00644084757031282,0.0125621307878083
"62",-0.00701754385964914,0.00254448685326558,0.0103016924208976,-0.00344827586206886,0.013406575587334,0.00715452581382681,0.0145945217794112,-0.00477522498737215,0.0173410408204178,0.0180325473826279
"63",0,-0.00380710676002993,-0.0121388686574412,0.00461361014994233,0.00478766518378482,-0.00549533070724106,-0.00968196303248414,0.010443099068586,-0.00710225257918529,-0.00850236122477832
"64",-0.0247349823321555,-0.00212309987783865,-0.00417793069550243,-0.0447761194029851,-0.00702191849529776,-0.00552557989948488,-0.00139643197891937,-0.0382681295605622,-0.0104230942162272,-0.0084322560244493
"65",0.0144927536231885,-0.00170217021276597,0.00962487660414602,0.0192307692307692,0.0122490462874341,0.0151786065363335,0.00139838472807252,0.0316584374092361,0.00309793486567256,0.00634182940051353
"66",-0.057142857142857,-0.0106564369418771,-0.0109997555609874,-0.0117924528301886,0.00399200329381211,-0.0158861021658481,-0.0103352382980563,-0.0385697635135136,-0.00885322215359274,-0.0133202078157398
"67",0.0378787878787878,0.00861701889776034,0.00197726149283239,-0.0143198090692125,0.000745501960282002,-0.0037979693364506,0.00649177558673064,0.0043922984250484,0.00207733697709456,0.00595211020510722
"68",0.00729927007299258,-0.00768902178556174,0.00937345831277758,-0.0254237288135593,-0.00260738760110035,-0.00408528826213184,0.00616961296797558,-0.0338192429684909,-0.00767004528731152,-0.00909113173056075
"69",0.0181159420289856,-0.0107619457597934,0.0168621700879765,0.0248447204968942,0.000124411798222201,0.00847704798187254,-0.00111497290770535,0.0126735670692084,-0.00104447464057811,0.0209698936162768
"70",-0.00355871886121006,0.015230635335074,0.0120163422254267,0.0290909090909091,0.0013691934961011,0.00420272029633395,0.025111818182957,0.0375446651506357,0.00899205353408616,0.0128369343026149
"71",-0.0285714285714285,-0.000428632661808703,0.0014248397055332,-0.00353356890459355,-0.0078309139029552,0.00378025633412427,0.00272140703564472,0.00660537047673748,-0.00310884974093262,0.00183067650783308
"72",-0.00735294117647056,0.00600338765008579,0,0.0366430260047279,-0.00112749937359058,0.0039004215244578,0.00787207918409671,-0.00998567788832172,0.00582126843331676,0.00224940772906224
"73",0.0222222222222221,0.00724637712047649,0.000474270808631605,0.0068415051311288,0.0025084283516208,0.0128616718622263,-0.00430930816719644,0.0239192500311454,0.00992145494168128,0.00575995856416234
"74",-0.0507246376811593,-0.000423106238811255,0.00663664375444428,0,0.0048792693606905,0.00436536239498642,-0.0178518911691274,0.0318041382438541,0.00777734327103263,0.00516827899676864
"75",0.0305343511450382,-0.00465711241925848,0.0087120320226044,-0.00453001132502839,0.00834160856573707,-0.0048730929322659,0.00385517889747589,0.00545556464811781,-0.0134037362549253,-0.000139040781962918
"76",-0.0296296296296297,0.00297745640153102,-0.015873015873016,0.0216154721274178,-0.00321021121645171,-0.00529397588613412,-0.00109753751636743,0.0165491042715926,0.0109098184063474,-0.00250205203088805
"77",0.522900763358779,0.0067854113655641,0.00308349146110065,0.00501113585746094,0.00470702323645389,0.00306036616147787,-0.00384459315555252,-0.00160130767010136,-0.00122178779837523,0.00836024712039185
"78",-0.135338345864662,0.0025273378264532,-0.0014187751241429,-0.00277008310249316,0.0013561829446902,-0.000663253461105962,0.00496241505099371,-0.0219192729216785,-0.00428132526567426,-0.00138153530346852
"79",0.0608695652173914,-0.0113444542581704,0.00402557423632488,0.00666666666666682,0.00763352613108204,0.0083621591296239,0.000823097151888996,0.0142115605356654,-0.00716621621621638,-0.00442798336559647
"80",0.0191256830601092,0.00849974464514469,0.008254716981132,0.0298013245033113,0.00109975567447496,0.00513374101964614,0.0227523208394302,0.0226354076358015,0.00247471633430751,0.0020844567886209
"81",-0.032171581769437,-0.0160134850400336,0.00163742690058477,-0.0675241157556271,-0.0139143048944221,-0.0140129190236812,-0.0297507476520297,0.00816856368462293,-0.00720022614276417,0.00235830503450085
"82",-0.0166204986149585,-0.00685220556745192,0.000467071461933699,0.00919540229885052,0.0440648218335831,0.00863363405862838,-0.0185082859535931,-0.00130682181426145,-0.0153335688078562,-0.014805926501142
"83",0.0535211267605635,0.0150927117251958,0.00396825396825373,-0.0307517084282459,0.0110255011505751,0.000789937878017843,0.0132280939595912,0.0193667107921149,0.0244107744107744,0.00912933725347864
"84",-0.0374331550802139,-0.00764655872359565,-0.0120902115787025,-0.0129259694477085,-0.00152435508354076,-0.0146050630523683,-0.0119441392261154,-0.0172015913427064,-0.00760063681183243,-0.0155878580771297
"85",0,-0.00941789343245325,0.00470698987997165,0.05,-0.00176162062803009,-0.00186981367534933,-0.0227717061361936,0.0462382457220023,-0.0103498238387534,-0.0101796422261869
"86",0.0166666666666666,-0.00345721708976732,0.00726165378308741,0.0170068027210886,0.0132940823529413,0.000669249857851328,0.00604098216389759,-0.0339575539065556,-0.00752980532253078,0.00971291424023057
"87",0.00546448087431695,0.0125759328957473,-0.0032558139534884,-0.0780379041248608,0.00534075253712119,0.00775382479723419,0.0102948352393368,-0.0317911613282801,0.00864067421199843,-0.00424409512878465
"88",-0.00815217391304357,0.0111349464668093,0.00793280447970135,-0.0096735187424426,0.00704470525671352,0.0136641243085969,-0.00141547043453882,0.0288308069629151,0.00271627658344586,0.0122179992488993
"89",-0.00273972602739725,0.00127056326681219,0.0113425925925925,0.026862026862027,0.00699542455259494,0.0125639342732553,0.0192742375176607,0.0288012706590226,0.014169534729338,0.00814018890284363
"90",0.00274725274725274,-0.00169200514771584,-0.0075532158388647,-0.0142687277051131,-0.00785781819514442,-0.00725887430547845,0.00278089136523141,-0.00201770481625707,-0.00965681157414466,0.00626456247201079
"91",-0.0164383561643836,-0.0063558898305085,-0.00253690036900367,-0.00120627261761153,0.000344341126801817,-0.0117503521415192,-0.0135882624177932,-0.0184483194339145,0.00560165963482051,-0.0139733462165665
"92",0.0222841225626742,0.00980805928323836,-0.0120231213872833,0.0374396135265702,-0.0055077910382606,-0.00766307963041379,0.152094095789594,0.011328501544799,-0.0115535586640488,0.005472476195713
"93",0.0326975476839237,0.0114020692567567,0.0170840159138779,0.00232828870779977,0.0206530638203082,-0.00159773429573373,0.0295268330824743,0.0173116094020269,0.0146107493216447,0.0220481143790392
"94",0,-0.0162840076708138,-0.00713299585826055,-0.0150987224157955,-0.0139045445840441,-0.00640089193327997,0.00213305070653313,-0.0140139392896382,-0.0170747167851324,-0.028809202106123
"95",0.013192612137203,0.0152801789168158,0.00347624565469284,-0.0165094339622642,0.0126103285815546,0.00630804897900328,0.0255441529816958,0.0340101505578603,0.0121390123930307,0.000983962481005518
"96",-0.0182291666666666,-0.00627090301003352,-0.0147806004618938,-0.014388489208633,-0.00169819989362152,0.00413430500959366,0.00438188030886377,-0.0154639413125213,0.00785775417994716,0.000842802805092191
"97",0.0265251989389921,0.0328144299537232,0.0180496952648852,0.0194647201946472,0.00895895894760712,0.00929728036164423,0.01791054259624,0.0191972072002691,0.0242100113167825,0.0206287671715897
"98",0.0439276485788114,-0.0069246438665842,-0.00184204466958315,0.0202863961813842,-0.00955375958689719,0.00421136101542285,0.00157895037271505,-0.00220156550387574,-0.00240382621810198,-0.0059125691971188
"99",0.0396039603960396,0.0340443000018169,0.016147635524798,-0.00701754385964914,0.0238311158477831,0.0344644854188099,0.0242745612657873,0.0210836229202349,0.0277108640102584,0.0239284181686552
"100",-0.00476190476190486,-0.010709956791351,-0.00295119182746872,0.00824499411071855,-0.00155175125746232,-0.004560511048746,-0.00418868597096234,-0.0441776929566534,0.00175849941383355,-0.00310678046232404
"101",0.0406698564593302,-0.000401002389695093,0.095856102003643,0.0350467289719625,-0.00377446705651707,-0.0016543006373847,0.0106265207909015,0.036171790098674,0.00136532085039986,-0.00135486307091592
"102",0.0574712643678161,0.00481343762535102,0.0153750259713274,0.00902934537246058,0.00367731231730128,0.0110901346628547,0.00547658067324797,-0.0099393939393938,0.00798597584729244,0.0119401355326874
"103",-0.00652173913043463,-0.013173653220505,0.013095968897074,0.034675615212528,-0.0277561896302876,0.00592522607071788,0.0178647937493663,-0.00979434378060728,-0.00154593236714973,0.0067041282865179
"104",-0.0306345733041576,0.000809101974478033,-0.00302969097152084,0.0162162162162163,0.00696585588671939,-0.0135357693530707,0.00192655479271342,0.0155786601280579,0.00599965186760798,0.00146513737392073
"105",-0.0428893905191873,-0.000404203718674112,0.00202593192868727,-0.00851063829787235,0.00805170106600128,-0.000761966872150244,0.00704961051215003,0.00073041149257369,0.00808006925740679,0.00718168249786744
"106",-0.0188679245283019,-0.00121306105944197,-0.0131419328750505,-0.0118025751072961,-0.00888740025748003,-0.0195807407876385,-0.0140006955011508,-0.0036495622213899,-0.00706112568468997,-0.00633850694074289
"107",0.0745192307692306,0.00728736812601749,0.00430239704978486,0.0466883821932682,-0.00068101023112388,0.003242439013595,-0.00516342209924692,-0.00366305241360065,0.00845669822134743,0.00172764209431131
"108",0.00894854586129745,-0.000803778167354441,0.00652794777641774,-0.00103734439834025,0.00874599035954104,0.0067216681348754,0.00194628900842364,0.0127451228614002,0.00552691051025511,0.01180707682837
"109",-0.0110864745011086,0.000804424746402965,0.00729631130928254,-0.00726895119418491,0.000788188284837066,0.0021829111702909,-0.00323780675802765,0.00701841723136498,0.0128885713756093,0.0104889678078077
"110",0.0134529147982061,-0.000803778167354441,0.00583501006036213,0.0115062761506275,0.0154140756777927,0.000256200991049171,0.0259852713840445,-0.00480656080734054,-0.00673647093443996,0.0045410428825341
"111",-0.0442477876106193,-0.00643604157538047,-0.0194038807761552,-0.0237849017580145,-0.0151800886426593,-0.0172922727687184,-0.0249048551536992,-0.0082105771552764,-0.0109269400555034,-0.0102037202042701
"112",0.0185185185185186,-0.00445348160107362,-0.00285597715218278,0.013771186440678,0.000450056270816512,-0.0118616094931246,0.0127702981683508,0.00267835402970529,-0.00685716190476182,-0.0104399066233964
"113",-0.00227272727272743,-0.00813342822285479,-0.00306873977086752,0.00104493207941481,0.00730996417701202,-0.0170160326066363,0.00192358570992446,0.00534244779018933,0.000575354824997154,-0.00593442244109021
"114",0.00683371298405477,-0.00163997546699357,0.00225733634311531,0.0219206680584549,-0.00647540471139885,-0.00295228735456388,0.0102389063680259,0.0171497334710273,0.00690053697146009,-0.00650045241033792
"115",0.0746606334841629,0.00205338809034905,0,0.0112359550561798,0.000224789307220696,-0.00067295261649547,0.00401188463341184,-0.00308717636933797,-0.000190348375982086,0.00200303895518972
"116",0.107368421052632,-0.00573770491803272,-0.00511875511875515,-0.0181818181818182,-0.0151668123768832,-0.00781138250392044,-0.0174553958279434,-0.00285848022868029,-0.00114244097486671,-0.01532510135401
"117",-0.0304182509505704,0.00906842539159114,0.0113192014817862,0.0288065843621399,0.0167692554520076,0.011945431870048,0.0179794935315645,0.0136167937501961,0.0125810143458065,0.0129923753267613
"118",0.0686274509803924,-0.00163394607843148,-0.00325600325600328,-0.025,0.0059464492072181,0.00429237441915786,-0.00609732820670572,0.0040065519679473,-0.00056474022147468,-0.00280540037957167
"119",-0.0788990825688074,-0.00613747929061048,-0.00306247447937935,-0.0174358974358975,0.00423819967708239,-0.000534496094548476,-0.00084653245065458,-0.0199530056315965,0.000941778112638847,0.00656459348936234
"120",0.0378486055776894,0.0135858372340123,0.0122875281589188,0.0365344467640918,0.0181030317847286,0.0244554643676609,0.0266781081285374,0.0337724550898202,0.0148664097641402,0.00838545188834816
"121",-0.0633397312859885,-0.0341186013761737,-0.0362128262188954,-0.067472306143001,-0.0426529517323652,-0.0382206426432264,-0.0569188986391866,-0.0530584105653382,-0.0343036899684777,-0.0384107142973605
"122",-0.0327868852459017,-0.0298570635047491,-0.0247691015952981,-0.0561555075593952,-0.0129899609619426,-0.0253624239001856,-0.0107151936910216,-0.0379251049162003,-0.0144009211059554,-0.0172956861735284
"123",0.0847457627118644,0.022973558734287,0.00581145071028843,0.0114416475972539,0.0220502878532574,0.0271357350178403,0.0145889699242248,0.0272125890132249,0.015195771860675,0.0342226444335945
"124",0.001953125,0.0148305508474575,0.0291033597260861,0.0644796380090498,0.0291426864242932,0.0149031232267216,0.0163395438032219,0.0311959156027708,0.0170792359032963,0.00324127290062481
"125",0.00194931773879148,0.0146136945881548,0.0191307964233727,0.0191285866099893,0.0192075511007843,0.0295023707693121,0.00771726054441246,0.0374549081654307,0.0203773962264151,0.0215397264813268
"126",-0.0136186770428014,0.00329218120543961,0.00673331973066738,0.0072992700729928,0.00226145808462785,-0.00246360163290094,-0.007445400167853,0.00856290230416334,-0.0057322852909657,0.0100160891103547
"127",-0.0216962524654833,0.000820385595585726,0.00121605188488028,-0.020703933747412,0.00333079402600212,-0.00195003399940574,0.0147878818969061,-0.0041303348265106,-0.00390550492839881,-0.00978621160401483
"128",0.0161290322580645,0.00163938524590157,-0.00161943319838054,-0.0274841437632137,0.00203472912940872,0.0109404729393712,0.00633611953515079,0.0147465200577639,0.00336073556085248,0.00105429039412153
"129",-0.00396825396825407,0.00572827308804125,-0.00790754257907544,0.00108695652173929,0.00309929464571979,0.0106928275583609,0.0260228910953682,0.018392302034689,0.00148861177935955,0.00434382566835301
"130",0.0159362549800797,0.0191211960943858,0.0188023707337013,0.042345276872964,0.0117195609235077,0.0127468748139892,0.0400900613603592,0.0140468679619561,0.00798959494611662,0.0128442530971256
"131",-0.0176470588235293,0.0131736532205051,0.00320962888665988,0.0114583333333336,-0.00379108049485133,-0.000880706346180316,0.0230085745390252,0.0125329595426562,0.00774189861751151,0.00582318152648864
"132",0.0259481037924152,0.00788026035777212,0,0.0504634397528321,-0.0040168816916889,0.0206597103456583,0.014994292557694,0.00955489705873824,0.00439001296469765,0.0108063146443516
"133",-0.00972762645914393,-0.00273651290070354,-0.00899820035992793,-0.00392156862745086,-0.00604966030514043,0.00592449976886789,-0.000378473062802254,-0.0180684010295374,-0.000728482972136124,-0.00827300293944666
"134",0.0157170923379175,0.00862406899255186,0.00706214689265527,-0.00196850393700787,-0.00469837683505869,0.00257676980690058,0.0102309714043227,0.0131434386355558,-0.00145795519332892,0.00474851720713465
"135",-0.00580270793036752,-0.00582977069568602,-0.000200360649168507,-0.0147928994082841,0.00300395883493154,-0.00269241093358397,-0.0116278608141129,-0.00108105945945947,-0.0067531117584757,-0.00638633068977135
"136",0.0719844357976653,0.00312744331509007,-0.00681362725450896,-0.011011011011011,0.00288805225987909,-0.00392662181434,0.0051232131804344,0.0110389175099803,-0.0020212606402521,-0.00283233368731717
"137",-0.0181488203266787,0.00935307872174596,-0.00201775625504441,-0.00506072874493935,0.00319961597270435,0.00985575609318401,0.010383251172621,-0.00899160798526255,0.00497147845753121,-0.000129383774409408
"138",0,0.00810814671814675,0.00606550748079249,0.0162767039674465,0.0126515205751971,0.0071977706186781,0.0130793041246446,0.0237631880802942,0.00549650034824101,0.0134295970542231
"139",-0.035120147874307,-0.0103409034721983,-0.000200964630225009,-0.016016016016016,-0.0103936797900263,-0.00109003553272657,-0.0184433634290989,-0.0434690239178946,-0.00783527682515894,-0.0136337080109017
"140",0.118773946360153,0.00890092879256965,0.0124623115577889,-0.00101729399796535,0.00190961167176718,0.00557766652854741,0.0272454268361477,0.0326494360181144,0.00661157012650926,0.00788027788684453
"141",0.147260273972603,0.00230145761411582,0.00913242009132431,0.00610997963340121,-0.0145065858850788,0.000482353569889238,0.0184745012552572,0.00512706675652486,-0.00346655713434485,-0.00666518143447825
"142",0.0417910447761194,-0.071565215138355,-0.00452488687782804,-0.00202429149797589,0.00676906629418728,0.00711101915997259,0.0170618905782245,0.00531349639348555,-0.00823875884728598,0.00722560688464391
"143",-0.018624641833811,-0.00329760923330591,0.0138339920948616,-0.00405679513184576,-0.00992529380764007,-0.00071822979475078,-0.0100654139770261,-0.00042283298991197,-0.00258443797616537,0.00474032503637667
"144",-0.00437956204379553,-0.00703060380479725,-0.0169590643274853,0.0295315682281059,0.00474293429156836,0.0161675654052245,0.00214059945789002,0.00846025821616458,0.00518234323861466,0.02001769606974
"145",0.00586510263929618,0.00166593086214073,0.0001982946658734,-0.00494559841740838,0.0062225298382419,0.0140246671678457,0.0163757245475009,-0.00985740352348985,-0.00276194065987967,0.00350015374822887
